srcip,dstip,srcport,dstport,proto,time,pkt_len,version,ihl,tos,id,flag,off,ttl,chksum
1783879933,3451180811,30651,52202,TCP,1521118750472316,1480,4,5,0,26347,2,0,120,44595
2141754651,3390613202,7079,17259,TCP,1521118750472318,1140,4,5,0,16067,2,0,58,30738
1445460635,3455649345,57257,37203,UDP,1521118750472320,48,4,5,40,34109,0,0,53,56154
280758871,1074109365,80,60956,TCP,1521118750472321,1500,4,5,8,18323,2,0,60,64179
3269379257,3390997236,16762,12817,UDP,1521118750472323,48,4,5,0,10417,0,0,55,34401
3523515604,3617733492,49419,443,TCP,1521118750472327,52,4,5,0,31306,2,0,122,3210
2141754651,3390613202,7079,17259,TCP,1521118750472330,1140,4,5,0,16068,2,0,58,30737
280758871,1074109365,80,60956,TCP,1521118750472330,1180,4,5,8,18324,2,0,60,64498
2466191692,3447622240,60315,50337,UDP,1521118750472332,48,4,5,0,21489,0,0,116,61089
1783879933,3451180811,30651,52202,TCP,1521118750472338,1480,4,5,0,26348,2,0,120,44594
2198041731,3223149794,443,2148,TCP,1521118750472341,1436,4,5,0,61757,2,0,56,14232
2171311930,4095674680,25461,48910,TCP,1521118750472342,1492,4,5,0,2597,2,0,61,6146
739849429,3978971486,443,33886,TCP,1521118750472343,52,4,5,0,55995,2,0,240,6289
2171311930,4095674680,25461,48910,TCP,1521118750472344,1492,4,5,0,2598,2,0,61,6145
280758871,1074109365,80,60956,TCP,1521118750472345,1500,4,5,8,18325,2,0,60,64177
2171311930,4095674680,25461,48910,TCP,1521118750472347,1492,4,5,0,2599,2,0,61,6144
2171311930,4095674680,25461,48910,TCP,1521118750472349,1492,4,5,0,2600,2,0,61,6143
740010714,3484901191,443,3562,TCP,1521118750472351,40,4,5,0,60872,2,0,240,38674
2141754651,3390613202,7079,17259,TCP,1521118750472352,1140,4,5,0,16069,2,0,58,30736
280758871,1074109365,80,60956,TCP,1521118750472356,1500,4,5,8,18326,2,0,60,64176
3672201827,1074109394,443,39619,TCP,1521118750472358,52,4,5,0,18344,2,0,61,58623
1407631917,4211110797,25940,1795,UDP,1521118750472367,48,4,5,0,8042,0,0,116,41649
280758871,1074109365,80,60956,TCP,1521118750472370,1500,4,5,8,18327,2,0,60,64175
1407631917,4211110797,25940,1795,UDP,1521118750472379,48,4,5,0,8043,0,0,116,41648
270958118,1962334033,9482,50842,TCP,1521118750472379,52,4,5,0,16931,2,0,57,9485
1286693780,3623843582,80,56946,TCP,1521118750472380,1400,4,5,0,22469,2,0,56,58999
280758871,1074109365,80,60956,TCP,1521118750472382,1500,4,5,8,18328,2,0,60,64174
2353100481,1074109416,443,54903,TCP,1521118750472383,677,4,5,0,17923,2,0,58,6496
1645394518,3455008409,20496,1024,UDP,1521118750472390,1453,4,5,0,20184,0,0,114,52086
2211447513,3233171219,3074,3074,UDP,1521118750472392,174,4,5,0,0,0,0,48,64460
266795606,3453720909,43462,60096,TCP,1521118750472392,64,4,5,0,27660,2,0,48,27974
741748435,1962334034,443,55821,TCP,1521118750472394,1500,4,5,0,43973,2,0,240,12804
280758871,1074109365,80,60956,TCP,1521118750472395,1500,4,5,8,18329,2,0,60,64173
741748435,1962334034,443,55821,TCP,1521118750472399,1500,4,5,0,43974,2,0,240,12803
836538808,3890314065,53,58740,UDP,1521118750472400,204,4,5,8,25899,2,0,53,47398
816296502,3569688684,80,27121,TCP,1521118750472400,40,4,5,0,8588,2,0,45,21557
816296502,3569688684,80,27121,TCP,1521118750472400,40,4,5,0,8589,2,0,45,21556
741748435,1962334034,443,55821,TCP,1521118750472400,1500,4,5,0,43975,2,0,240,12802
741748435,1962334034,443,55821,TCP,1521118750472402,1500,4,5,0,43976,2,0,240,12801
280758871,1074109365,80,60956,TCP,1521118750472405,1500,4,5,8,18330,2,0,60,64172
741748435,1962334034,443,55821,TCP,1521118750472407,1500,4,5,0,43977,2,0,240,12800
710419710,3390901202,56075,62731,UDP,1521118750472410,1308,4,5,0,22423,0,0,117,50164
3741785781,3978971499,443,40308,TCP,1521118750472411,465,4,5,0,47506,2,0,248,37697
269242590,3978971499,443,16984,TCP,1521118750472416,52,4,5,0,21632,2,0,58,21700
280758871,1074109365,80,60956,TCP,1521118750472417,1500,4,5,8,18331,2,0,60,64171
280758871,1074109365,80,60956,TCP,1521118750472429,1500,4,5,8,18332,2,0,60,64170
2482664372,3558786857,80,34249,TCP,1521118750472431,1020,4,5,0,42018,2,0,52,64482
1406958703,3336945463,23805,23,TCP,1521118750472432,40,4,5,0,3209,0,0,48,10207
1055948943,3571853892,443,63449,TCP,1521118750472435,1452,4,5,0,36668,2,0,240,14181
1055948943,3571853892,443,63449,TCP,1521118750472437,61,4,5,0,36669,2,0,240,15571
718026144,3474331842,6008,64644,UDP,1521118750472437,51,4,5,9,27145,2,0,54,37475
1055948943,3571853892,443,63449,TCP,1521118750472439,78,4,5,0,36670,2,0,240,15553
280758871,1074109365,80,60956,TCP,1521118750472441,1500,4,5,8,18333,2,0,60,64169
742123328,3455005157,443,39065,TCP,1521118750472444,89,4,5,0,53547,2,0,237,43298
742123328,3455005157,443,39065,TCP,1521118750472444,52,4,5,0,53548,2,0,237,43334
2005801108,3450102589,443,45200,UDP,1521118750472448,1378,4,5,8,0,2,0,58,31359
3585292146,4038534060,443,48366,TCP,1521118750472450,40,4,5,0,36539,2,0,54,38027
280758871,1074109365,80,60956,TCP,1521118750472454,1500,4,5,8,18334,2,0,60,64168
2005801108,3450102589,443,45200,UDP,1521118750472455,1378,4,5,8,0,2,0,58,31359
1699834451,3451144556,80,53937,TCP,1521118750472464,1372,4,5,0,15303,2,0,57,6672
280758871,1074109365,80,60956,TCP,1521118750472467,1500,4,5,8,18335,2,0,60,64167
3992032700,3391015605,443,43973,TCP,1521118750472469,190,4,5,0,61611,2,0,88,6412
791703317,3347703686,9339,54786,TCP,1521118750472470,75,4,5,0,24733,2,0,46,40634
1699834451,3451144556,80,53937,TCP,1521118750472475,1372,4,5,0,15304,2,0,57,6671
1006410646,3390574991,123,14441,UDP,1521118750472477,76,4,5,24,27838,0,0,54,25745
3585093880,3441490730,443,26984,TCP,1521118750472477,52,4,5,0,49445,2,0,54,46250
2582212730,2270145408,80,40688,TCP,1521118750472477,181,4,5,0,55021,2,0,248,28193
280758871,1074109365,80,60956,TCP,1521118750472478,1500,4,5,8,18336,2,0,60,64166
741748435,1962334034,443,55821,TCP,1521118750472483,1500,4,5,0,43978,2,0,240,12799
356828717,4093838712,443,54390,TCP,1521118750472485,40,4,5,0,9566,2,0,241,36740
741748435,1962334034,443,55821,TCP,1521118750472486,1500,4,5,0,43979,2,0,240,12798
741748435,1962334034,443,55821,TCP,1521118750472488,1500,4,5,0,43980,2,0,240,12797
741748435,1962334034,443,55821,TCP,1521118750472490,1500,4,5,0,43981,2,0,240,12796
353416737,2343839235,443,53102,TCP,1521118750472491,52,4,5,0,51147,2,0,57,64783
280758871,1074109365,80,60956,TCP,1521118750472491,1500,4,5,8,18337,2,0,60,64165
270958118,1962334033,9482,50842,TCP,1521118750472492,97,4,5,0,16932,2,0,57,9439
3672202050,3890314079,53,2651,UDP,1521118750472503,120,4,5,0,47922,0,0,61,10462
280758871,1074109365,80,60956,TCP,1521118750472504,1500,4,5,8,18338,2,0,60,64164
2340498649,1962334015,61635,80,TCP,1521118750472505,40,4,5,0,11139,2,0,114,55484
1699834451,3451144556,80,53937,TCP,1521118750472511,1372,4,5,0,15305,2,0,57,6670
1699834451,3451144556,80,53937,TCP,1521118750472513,1372,4,5,0,15306,2,0,57,6669
280758871,1074109365,80,60956,TCP,1521118750472515,1500,4,5,8,18339,2,0,60,64163
280758871,1074109365,80,60956,TCP,1521118750472528,1500,4,5,8,18340,2,0,60,64162
942637450,1074109367,443,45442,TCP,1521118750472539,1500,4,5,8,38211,2,0,246,21594
280758871,1074109365,80,60956,TCP,1521118750472540,1500,4,5,8,18341,2,0,60,64161
942637450,1074109367,443,45442,TCP,1521118750472542,1500,4,5,8,38212,2,0,246,21593
799628869,3978971484,443,57470,TCP,1521118750472546,1500,4,5,0,27390,2,0,240,21928
942637450,1074109367,443,45442,TCP,1521118750472548,1500,4,5,8,38213,2,0,246,21592
799628869,3978971484,443,57470,TCP,1521118750472549,1500,4,5,0,27391,2,0,240,21927
942637450,1074109367,443,45442,TCP,1521118750472550,1500,4,5,8,38214,2,0,246,21591
942637450,1074109367,443,45442,TCP,1521118750472552,1500,4,5,8,38215,2,0,246,21590
280758871,1074109365,80,60956,TCP,1521118750472553,1500,4,5,8,18342,2,0,60,64160
942637450,1074109367,443,45442,TCP,1521118750472554,1500,4,5,8,38216,2,0,246,21589
942637450,1074109367,443,45442,TCP,1521118750472556,1500,4,5,8,38217,2,0,246,21588
942637450,1074109367,443,45442,TCP,1521118750472558,1500,4,5,8,38218,2,0,246,21587
942637450,1074109367,443,45442,TCP,1521118750472560,1500,4,5,8,38219,2,0,246,21586
1274521016,1074109359,52712,1485,UDP,1521118750472561,342,4,5,24,40340,2,0,54,55430
353416737,2343839235,443,53102,TCP,1521118750472561,52,4,5,0,51148,2,0,57,64782
942637450,1074109367,443,45442,TCP,1521118750472561,1500,4,5,8,38220,2,0,246,21585
742721138,3978971485,443,14444,TCP,1521118750472563,1500,4,5,0,13566,2,0,240,59102
742721138,3978971485,443,14444,TCP,1521118750472564,1500,4,5,0,13567,2,0,240,59101
741748435,1962334034,443,55821,TCP,1521118750472566,1500,4,5,0,43982,2,0,240,12795
280758871,1074109365,80,60956,TCP,1521118750472567,1500,4,5,8,18343,2,0,60,64159
942637450,1074109367,443,45442,TCP,1521118750472569,1500,4,5,8,38221,2,0,246,21584
942637450,1074109367,443,45442,TCP,1521118750472570,561,4,5,8,38222,2,0,246,22522
741748435,1962334034,443,55821,TCP,1521118750472571,1500,4,5,0,43983,2,0,240,12794
741748435,1962334034,443,55821,TCP,1521118750472573,537,4,5,0,43984,2,0,240,13756
280758871,1074109365,80,60956,TCP,1521118750472578,1500,4,5,8,18344,2,0,60,64158
742721138,3978971485,443,14444,TCP,1521118750472580,1500,4,5,0,13568,2,0,240,59100
1793783526,3447595073,42747,26863,UDP,1521118750472584,54,4,5,8,30516,0,0,116,32746
742721138,3978971485,443,14444,TCP,1521118750472587,1500,4,5,0,13569,2,0,240,59099
1052818813,4223963664,443,54323,TCP,1521118750472589,1340,4,5,0,4458,2,0,240,59966
1052818813,4223963664,443,54323,TCP,1521118750472591,1340,4,5,0,4459,2,0,240,59965
280758871,1074109365,80,60956,TCP,1521118750472592,1500,4,5,8,18345,2,0,60,64157
3542516036,3618740955,443,57287,UDP,1521118750472593,1378,4,5,0,0,2,0,58,29843
517385572,4093843478,80,50531,TCP,1521118750472594,1450,4,5,2,57226,2,0,59,33389
1699834451,3451144556,80,53937,TCP,1521118750472595,1372,4,5,0,15307,2,0,57,6668
1699834451,3451144556,80,53937,TCP,1521118750472597,1372,4,5,0,15308,2,0,57,6667
517385572,4093843478,80,50531,TCP,1521118750472598,1450,4,5,2,57227,2,0,59,33388
517385572,4093843478,80,50531,TCP,1521118750472599,1450,4,5,2,57228,2,0,59,33387
517385572,4093843478,80,50531,TCP,1521118750472601,1450,4,5,2,57229,2,0,59,33386
1636066619,3450240834,80,58932,TCP,1521118750472602,1480,4,5,0,17614,2,0,57,58297
1636066619,3450240834,80,58932,TCP,1521118750472603,1480,4,5,0,17615,2,0,57,58296
280758871,1074109365,80,60956,TCP,1521118750472604,1500,4,5,8,18346,2,0,60,64156
2247766087,1962333995,49363,80,TCP,1521118750472606,64,4,5,8,0,2,0,53,17229
3527255965,4030665149,443,6270,TCP,1521118750472613,1440,4,5,0,38616,0,0,58,26792
1052818813,4223963664,443,54323,TCP,1521118750472615,1340,4,5,0,4460,2,0,240,59964
1052818813,4223963664,443,54323,TCP,1521118750472616,327,4,5,0,4461,2,0,240,60976
280758871,1074109365,80,60956,TCP,1521118750472616,1500,4,5,8,18347,2,0,60,64155
1902972905,3353385922,6890,55858,TCP,1521118750472617,576,4,5,0,62655,2,0,56,26367
799628869,3978971484,443,57470,TCP,1521118750472620,1500,4,5,0,27392,2,0,240,21926
799628869,3978971484,443,57470,TCP,1521118750472622,1500,4,5,0,27393,2,0,240,21925
1226370953,2270145478,443,27848,TCP,1521118750472623,617,4,5,0,44916,2,0,240,28002
2835347327,0,443,27848,TCP,1521118750472624,0,6,0,0,89,0,4410,217,57984
799707707,3445810803,80,53751,TCP,1521118750472625,52,4,5,0,0,2,0,240,5384
280758871,1074109365,80,60956,TCP,1521118750472627,1500,4,5,8,18348,2,0,60,64154
742721138,3978971485,443,14444,TCP,1521118750472629,1500,4,5,0,13570,2,0,240,59098
1235330106,3455830764,54506,54295,UDP,1521118750472633,1422,4,5,0,27551,2,0,120,2812
742721138,3978971485,443,14444,TCP,1521118750472635,1308,4,5,0,13571,2,0,240,59289
2278722369,3455830540,8000,57068,TCP,1521118750472636,1440,4,5,20,14867,2,0,53,23317
280758871,1074109365,80,60956,TCP,1521118750472640,1500,4,5,8,18349,2,0,60,64153
3766937918,3484910926,443,49182,TCP,1521118750472643,1400,4,5,32,37927,2,0,61,34157
3766937918,3484910926,443,49182,TCP,1521118750472644,1400,4,5,32,37928,2,0,61,34156
1235330106,3455830764,54506,54295,UDP,1521118750472645,1396,4,5,0,27552,2,0,120,2837
269242584,3978971498,443,60418,TCP,1521118750472647,1480,4,5,0,36896,2,0,58,5015
697671511,3391001394,9998,37692,TCP,1521118750472648,52,4,5,0,3635,2,0,119,53075
744358254,4041960738,443,39691,TCP,1521118750472648,1450,4,5,0,16533,2,0,237,48094
1052818813,4223963664,443,54323,TCP,1521118750472649,1340,4,5,0,4462,2,0,240,59962
269242584,3978971498,443,60418,TCP,1521118750472650,1393,4,5,0,36897,2,0,58,5101
1052818813,4223963664,443,54323,TCP,1521118750472651,1340,4,5,0,4463,2,0,240,59961
280758871,1074109365,80,60956,TCP,1521118750472653,1500,4,5,8,18350,2,0,60,64152
1178308133,3233209457,43308,55917,UDP,1521118750472654,48,4,5,0,4718,0,0,45,2503
3741785781,3978971498,443,52048,TCP,1521118750472654,52,4,5,0,13639,2,0,248,6443
790535833,1962334028,443,49040,TCP,1521118750472658,1500,4,5,8,15076,2,0,237,13109
790535833,1962334028,443,49040,TCP,1521118750472659,149,4,5,8,15077,2,0,237,14459
788831939,3455661120,443,14921,TCP,1521118750472659,52,4,5,0,56133,2,0,236,58236
2075950033,846812968,80,52147,TCP,1521118750472659,40,4,5,0,60981,2,0,58,53611
280758871,1074109365,80,60956,TCP,1521118750472665,1500,4,5,8,18351,2,0,60,64151
271675536,1962334023,443,38296,TCP,1521118750472666,52,4,5,0,47959,2,0,58,47213
280758871,1074109365,80,60956,TCP,1521118750472672,1244,4,5,8,18352,2,0,60,64406
789291060,3978971493,443,11430,TCP,1521118750472691,52,4,5,0,35203,2,0,240,64368
1052818813,4223963664,443,54323,TCP,1521118750472693,1340,4,5,0,4464,2,0,240,59960
1052818813,4223963664,443,54323,TCP,1521118750472694,342,4,5,0,4465,2,0,240,60957
740012927,3978971487,443,27048,TCP,1521118750472700,1500,4,5,0,39185,2,0,240,54757
740012927,3978971487,443,27048,TCP,1521118750472701,246,4,5,0,39186,2,0,240,56010
828459153,3443988142,56696,82,TCP,1521118750472701,40,4,5,0,11577,0,0,246,14767
697304791,3978971499,80,59948,TCP,1521118750472703,398,4,5,0,12867,2,0,49,44842
3742023905,4217659850,80,3112,TCP,1521118750472705,1492,4,5,0,5136,2,0,120,60408
3742023905,4217659850,80,3112,TCP,1521118750472706,1492,4,5,0,5137,2,0,120,60407
3742023905,4217659850,80,3112,TCP,1521118750472707,1492,4,5,0,5138,2,0,120,60406
3742023905,4217659850,80,3112,TCP,1521118750472709,1492,4,5,0,5139,2,0,120,60405
2482664220,3607972016,443,13039,TCP,1521118750472712,40,4,5,0,10522,2,0,52,63201
3310683221,2317271739,53,34056,UDP,1521118750472716,1473,4,5,0,62401,0,0,59,28646
2359938962,1962334037,443,45022,TCP,1521118750472720,477,4,5,0,41795,2,0,58,62287
799628869,3978971484,443,57470,TCP,1521118750472730,1500,4,5,0,27394,2,0,240,21924
799628869,3978971484,443,57470,TCP,1521118750472731,1269,4,5,0,27395,2,0,240,22154
3585853421,3445858243,443,2113,TCP,1521118750472733,52,4,5,0,51280,2,0,54,29091
796346927,1962334027,443,56025,TCP,1521118750472738,52,4,5,8,14991,2,0,237,36164
3442360673,3350329547,26170,2463,UDP,1521118750472745,48,4,5,0,15314,0,0,52,31710
3442360673,3350329547,26170,2463,UDP,1521118750472745,48,4,5,0,15315,0,0,52,31709
1235721153,4225200978,443,43521,TCP,1521118750472748,1500,4,5,0,34262,2,0,58,24755
1235721153,4225200978,443,43521,TCP,1521118750472752,1500,4,5,0,34263,2,0,58,24754
1235721153,4225200978,443,43521,TCP,1521118750472754,1500,4,5,0,34264,2,0,58,24753
1235721153,4225200978,443,43521,TCP,1521118750472756,1500,4,5,0,34265,2,0,58,24752
1235721153,4225200978,443,43521,TCP,1521118750472757,1500,4,5,0,34266,2,0,58,24751
1235721153,4225200978,443,43521,TCP,1521118750472758,1500,4,5,0,34267,2,0,58,24750
1235721153,4225200978,443,43521,TCP,1521118750472760,1500,4,5,0,34268,2,0,58,24749
1235721153,4225200978,443,43521,TCP,1521118750472762,1500,4,5,0,34269,2,0,58,24748
2211447547,3451134150,61456,1024,UDP,1521118750472763,193,4,5,0,23726,2,0,112,14392
1235721153,4225200978,443,43521,TCP,1521118750472763,1500,4,5,0,34270,2,0,58,24747
1235721153,4225200978,443,43521,TCP,1521118750472764,1500,4,5,0,34271,2,0,58,24746
1235721153,4225200978,443,43521,TCP,1521118750472766,1500,4,5,0,34272,2,0,58,24745
1235721153,4225200978,443,43521,TCP,1521118750472767,1500,4,5,0,34273,2,0,58,24744
2546502277,3472982101,443,58006,TCP,1521118750472769,73,4,5,0,46195,2,0,241,25494
1235721153,4225200978,443,43521,TCP,1521118750472769,1500,4,5,0,34274,2,0,58,24743
1497850362,3349794490,39344,4343,TCP,1521118750472770,40,4,5,0,9459,2,0,114,37431
1235721153,4225200978,443,43521,TCP,1521118750472770,1500,4,5,0,34275,2,0,58,24742
1235721153,4225200978,443,43521,TCP,1521118750472771,1500,4,5,0,34276,2,0,58,24741
832347433,1235577784,54880,445,TCP,1521118750472773,40,4,5,0,15275,2,0,119,17410
1235721153,4225200978,443,43521,TCP,1521118750472773,1500,4,5,0,34277,2,0,58,24740
1235721153,4225200978,443,43521,TCP,1521118750472774,1500,4,5,0,34278,2,0,58,24739
1235721153,4225200978,443,43521,TCP,1521118750472775,1500,4,5,0,34279,2,0,58,24738
1235721153,4225200978,443,43521,TCP,1521118750472777,1500,4,5,0,34280,2,0,58,24737
1235721153,4225200978,443,43521,TCP,1521118750472778,1500,4,5,0,34281,2,0,58,24736
2378915520,2336071757,443,43521,TCP,1521118750472779,1368,4,5,0,10825,0,0,245,32276
3651547920,1962333990,57720,443,TCP,1521118750472781,52,4,5,0,0,2,0,49,61680
3978970917,3978971485,443,37760,TCP,1521118750472781,52,4,5,0,11704,2,0,60,42548
2206341611,3390572274,443,25214,TCP,1521118750472787,1140,4,5,0,55744,2,0,59,62283
2206341611,3390572274,443,25214,TCP,1521118750472788,1140,4,5,0,55745,2,0,59,62282
901830532,1235573267,50125,445,TCP,1521118750472789,52,4,5,0,12334,2,0,117,9369
353416737,2343839235,443,53102,TCP,1521118750472791,52,4,5,0,51149,2,0,57,64781
2047703765,3569572274,443,23903,TCP,1521118750472796,52,4,5,0,47305,2,0,245,43425
270077760,3242275442,445,57312,TCP,1521118750472809,41,4,5,0,48162,0,0,119,29856
2571612656,3455648731,443,38135,TCP,1521118750472813,1400,4,5,0,30450,2,0,52,44417
1052863752,1962334025,443,59074,TCP,1521118750472815,1500,4,5,0,30474,2,0,240,5640
2571612656,3455648731,443,38135,TCP,1521118750472817,1400,4,5,0,30451,2,0,52,44416
2571612656,3455648731,443,38135,TCP,1521118750472819,1400,4,5,0,30452,2,0,52,44415
4127149705,3348720744,26991,63320,TCP,1521118750472820,1452,4,5,0,8237,2,0,115,27028
1052863752,1962334025,443,59074,TCP,1521118750472821,1500,4,5,0,30475,2,0,240,5639
1052863752,1962334025,443,59074,TCP,1521118750472823,1500,4,5,0,30476,2,0,240,5638
1052863752,1962334025,443,59074,TCP,1521118750472824,1500,4,5,0,30477,2,0,240,5637
2571612656,3455648731,443,38135,TCP,1521118750472825,1400,4,5,0,30453,2,0,52,44414
1052863752,1962334025,443,59074,TCP,1521118750472826,1500,4,5,0,30478,2,0,240,5636
1052863752,1962334025,443,59074,TCP,1521118750472828,1500,4,5,0,30479,2,0,240,5635
1052863752,1962334025,443,59074,TCP,1521118750472829,1500,4,5,0,30480,2,0,240,5634
1052863752,1962334025,443,59074,TCP,1521118750472830,1500,4,5,0,30481,2,0,240,5633
359928294,3473429989,443,51657,TCP,1521118750472832,574,4,5,0,53567,2,0,242,26930
2571612656,3455648731,443,38135,TCP,1521118750472832,1400,4,5,0,30454,2,0,52,44413
2571612656,3455648731,443,38135,TCP,1521118750472833,1400,4,5,0,30455,2,0,52,44412
1052863752,1962334025,443,59074,TCP,1521118750472839,1500,4,5,0,30482,2,0,240,5632
2343125221,1962334044,443,36270,TCP,1521118750472841,40,4,5,0,11295,2,0,42,3024
1052863752,1962334025,443,59074,TCP,1521118750472842,1500,4,5,0,30483,2,0,240,5631
1052863752,1962334025,443,59074,TCP,1521118750472843,1500,4,5,0,30484,2,0,240,5630
1052818813,4223963664,443,54323,TCP,1521118750472844,1340,4,5,0,4466,2,0,240,59958
1052863752,1962334025,443,59074,TCP,1521118750472846,1500,4,5,0,30485,2,0,240,5629
1052818813,4223963664,443,54323,TCP,1521118750472847,1340,4,5,0,4467,2,0,240,59957
1052863752,1962334025,443,59074,TCP,1521118750472848,1500,4,5,0,30486,2,0,240,5628
1052863752,1962334025,443,59074,TCP,1521118750472849,1500,4,5,0,30487,2,0,240,5627
1052863752,1962334025,443,59074,TCP,1521118750472851,1500,4,5,0,30488,2,0,240,5626
3585093666,3607559946,5222,46861,TCP,1521118750472852,52,4,5,0,57775,2,0,54,34608
1052863752,1962334025,443,59074,TCP,1521118750472852,1500,4,5,0,30489,2,0,240,5625
1054879380,3558759830,36000,28497,UDP,1521118750472857,56,4,5,0,9786,0,0,108,35154
743800120,3559061347,443,35113,TCP,1521118750472860,1400,4,5,0,599,2,0,245,2325
743800120,3559061347,443,35113,TCP,1521118750472861,1400,4,5,0,600,2,0,245,2324
1052863752,1962334025,443,59074,TCP,1521118750472862,1500,4,5,0,30490,2,0,240,5624
1052863752,1962334025,443,59074,TCP,1521118750472864,117,4,5,0,30491,2,0,240,7006
583012323,3347702637,29763,31907,UDP,1521118750472868,48,4,5,0,13256,0,0,113,14427
3585866603,1962334044,80,35366,TCP,1521118750472874,1500,4,5,0,12098,2,0,54,62047
2280559478,3447652678,8080,49401,TCP,1521118750472875,1400,4,5,0,52164,2,0,54,35217
3585866603,1962334044,80,35366,TCP,1521118750472878,1500,4,5,0,12099,2,0,54,62046
3585866603,1962334044,80,35366,TCP,1521118750472879,1500,4,5,0,12100,2,0,54,62045
3585866603,1962334044,80,35366,TCP,1521118750472881,608,4,5,0,12101,2,0,54,62936
942637450,1074109367,443,45442,TCP,1521118750472881,1500,4,5,8,38348,2,0,246,21457
942637450,1074109367,443,45442,TCP,1521118750472888,1500,4,5,8,38349,2,0,246,21456
942637450,1074109367,443,45442,TCP,1521118750472890,1500,4,5,8,38350,2,0,246,21455
942637450,1074109367,443,45442,TCP,1521118750472893,1500,4,5,8,38351,2,0,246,21454
1052818813,4223963664,443,54323,TCP,1521118750472895,1340,4,5,0,4468,2,0,240,59956
1052818813,4223963664,443,54323,TCP,1521118750472896,327,4,5,0,4469,2,0,240,60968
942637450,1074109367,443,45442,TCP,1521118750472897,1500,4,5,8,38352,2,0,246,21453
942637450,1074109367,443,45442,TCP,1521118750472899,1500,4,5,8,38353,2,0,246,21452
1226537264,4109948245,443,50615,TCP,1521118750472900,296,4,5,0,56769,2,0,240,8052
942637450,1074109367,443,45442,TCP,1521118750472900,1500,4,5,8,38354,2,0,246,21451
2571612656,3455648731,443,38135,TCP,1521118750472902,1400,4,5,0,30456,2,0,52,44411
942637450,1074109367,443,45442,TCP,1521118750472903,1500,4,5,8,38355,2,0,246,21450
942637450,1074109367,443,45442,TCP,1521118750472904,1500,4,5,8,38356,2,0,246,21449
2571612656,3455648731,443,38135,TCP,1521118750472906,1400,4,5,0,30457,2,0,52,44410
942637450,1074109367,443,45442,TCP,1521118750472907,1500,4,5,8,38357,2,0,246,21448
2525376330,3391053466,12216,52599,TCP,1521118750472909,472,4,5,0,253,2,0,110,7065
942637450,1074109367,443,45442,TCP,1521118750472909,1500,4,5,8,38358,2,0,246,21447
942637450,1074109367,443,45442,TCP,1521118750472910,561,4,5,8,38359,2,0,246,22385
2571612656,3455648731,443,38135,TCP,1521118750472911,1400,4,5,0,30458,2,0,52,44409
2571612656,3455648731,443,38135,TCP,1521118750472912,1400,4,5,0,30459,2,0,52,44408
1465466201,3617785383,16762,1214,UDP,1521118750472915,48,4,5,0,26041,0,0,115,28551
3741785781,3978971498,443,3898,TCP,1521118750472917,465,4,5,0,32092,2,0,248,53112
284309619,3890314062,53,39448,UDP,1521118750472919,131,4,5,0,22867,0,0,60,30850
799628869,3978971493,443,33642,TCP,1521118750472923,1500,4,5,0,40817,2,0,240,8492
3430697574,3453678741,4698,32640,UDP,1521118750472924,1447,4,5,0,11170,0,0,121,14161
1615216412,3390993593,63869,64241,UDP,1521118750472928,1308,4,5,0,3971,0,0,118,21012
799628869,3978971493,443,33642,TCP,1521118750472929,1500,4,5,0,40818,2,0,240,8491
4251322546,3473705644,123,123,UDP,1521118750472932,76,4,5,0,0,2,0,53,58831
1052818813,4223963664,443,54323,TCP,1521118750472939,1340,4,5,0,4470,2,0,240,59954
1052818813,4223963664,443,54323,TCP,1521118750472940,170,4,5,0,4471,2,0,240,61123
271675609,1074109386,443,50273,TCP,1521118750472941,52,4,5,0,2941,2,0,58,55405
1416650889,1235569029,57573,445,TCP,1521118750472941,52,4,5,0,9627,2,0,115,39429
3526009451,1074109333,80,47836,TCP,1521118750472942,1500,4,5,0,6381,2,0,59,53502
3526009451,1074109333,80,47836,TCP,1521118750472943,62,4,5,0,6382,2,0,59,54939
3272940864,3223150537,15360,58695,UDP,1521118750472948,48,4,5,16,31261,0,0,118,51795
3585080798,3452633906,5222,26262,TCP,1521118750472953,40,4,5,0,26630,2,0,54,14398
3556623627,3484683277,60899,48970,UDP,1521118750472956,65,4,5,0,26257,2,0,121,9808
1613482510,3390890321,64437,40500,UDP,1521118750472957,957,4,5,0,6924,0,0,114,21628
799628869,3978971493,443,33642,TCP,1521118750472958,1500,4,5,0,40819,2,0,240,8490
799628869,3978971493,443,33642,TCP,1521118750472964,1500,4,5,0,40820,2,0,240,8489
4169086584,3390992021,10982,61232,TCP,1521118750472972,40,4,5,0,0,2,0,53,56868
3672228960,1962334045,443,43323,TCP,1521118750472974,541,4,5,0,26246,2,0,61,59838
2258940747,3978971498,2515,64624,TCP,1521118750472978,52,4,5,0,42959,2,0,58,10352
228405953,3451161413,6992,39114,UDP,1521118750472979,106,4,5,0,8072,2,0,241,53410
800783747,3347702009,443,46485,TCP,1521118750472982,64,4,5,0,14454,2,0,237,32640
2198041738,3608324562,443,42895,TCP,1521118750472990,1460,4,5,0,1945,2,0,56,48440
751425249,3232159200,50037,30518,TCP,1521118750472992,40,4,5,0,11747,2,0,240,49850
2198041738,3608324562,443,42895,TCP,1521118750472993,1460,4,5,0,1946,2,0,56,48439
3366117868,1235564150,29052,445,TCP,1521118750472995,52,4,5,0,22095,2,0,113,35018
